1,0.675379,0.57752,0.537882,0.516089,0.501052,0.489145,0.478938,0.469767,0.461281,0.453276,0.445627,0.438251,0.431092,0.424111,0.41728,0.410578,0.403991,0.397507,0.391117,0.384815,0.378595,0.372453,0.366388,0.360395,0.354474,0.348622,0.34284,0.337125,0.331478,0.325898,0.320384,0.314936,0.309555,0.304239,0.298989,0.293805,0.288687,0.283634,0.278646,0.273724,0.268866,0.264074,0.259346,0.254683,0.250085,0.24555,0.241079,0.236672,0.232328,0.228046,0.223828,0.219671,0.215575,0.211541,0.207568,0.203655,0.199801,0.196006,0.19227,0.188592,0.184971,0.181407,0.177899,0.174446,0.171048,0.167704,0.164414,0.161177,0.157991,0.154857,0.151774,0.14874,0.145756,0.142821,0.139933,0.137092,0.134298,0.131549,0.128846,0.126186,0.12357,0.120997,0.118466,0.115976,0.113526,0.111117,0.108746,0.106415,0.10412,0.101863,0.0996424,0.0974573,0.0953071,0.0931912,0.0911089,0.0890595,0.0870424,0.085057,0.0831024,0.0811782,0.0792837,0.0774181,0.075581,0.0737716,0.0719894,0.0702338,0.0685041,0.0667997,0.06512,0.0634645,0.0618326,0.0602236,0.0586371,0.0570725,0.0555291,0.0540065,0.0525041,0.0510213,0.0495577,0.0481127,0.0466857,0.0452762,0.0438838,0.0425079,0.0411481,0.0398037,0.0384743,0.0371595,0.0358587,0.0345715,0.0332973,0.0320357,0.0307863,0.0295485,0.0283219,0.027106,0.0259005,0.0247047,0.0235183,0.0223409,0.0211719,0.020011,0.0188577,0.0177116,0.0165722,0.0154391,0.0143119,0.0131901,0.0120734,0.0109612,0.00985321,0.00874898,0.00764808,0.00655009,0.0054546,0.00436119,0.00326944,0.00217893,0.00108926,0
1,0.811972,0.699534,0.633579,0.591859,0.562926,0.54116,0.523702,0.509006,0.49618,0.484679,0.474154,0.464371,0.455167,0.446427,0.438067,0.430023,0.422248,0.414705,0.407365,0.400204,0.393206,0.386355,0.379639,0.373048,0.366575,0.360213,0.353956,0.3478,0.34174,0.335773,0.329897,0.324108,0.318406,0.312787,0.30725,0.301794,0.296418,0.29112,0.285899,0.280754,0.275685,0.27069,0.265769,0.260921,0.256144,0.251439,0.246805,0.242241,0.237745,0.233319,0.22896,0.224668,0.220442,0.216282,0.212187,0.208156,0.204189,0.200285,0.196442,0.192661,0.18894,0.185279,0.181677,0.178133,0.174646,0.171216,0.167842,0.164523,0.161259,0.158048,0.154889,0.151783,0.148728,0.145723,0.142768,0.139861,0.137003,0.134191,0.131426,0.128707,0.126033,0.123403,0.120816,0.118271,0.115769,0.113307,0.110886,0.108504,0.106161,0.103856,0.101589,0.0993581,0.0971631,0.0950033,0.092878,0.0907865,0.0887281,0.0867021,0.0847079,0.0827447,0.0808118,0.0789088,0.0770348,0.0751892,0.0733714,0.0715809,0.0698168,0.0680787,0.0663658,0.0646777,0.0630137,0.0613732,0.0597557,0.0581605,0.056587,0.0550348,0.0535032,0.0519917,0.0504997,0.0490267,0.0475722,0.0461356,0.0447164,0.043314,0.0419281,0.0405579,0.0392031,0.0378631,0.0365374,0.0352256,0.0339271,0.0326415,0.0313683,0.0301069,0.028857,0.0276181,0.0263896,0.0251712,0.0239623,0.0227626,0.0215715,0.0203886,0.0192135,0.0180457,0.0168847,0.0157302,0.0145817,0.0134388,0.0123009,0.0111678,0.0100389,0.00891386,0.0077922,0.00667352,0.00555738,0.00444336,0.00333104,0.00221999,0.00110978,0
1,0.872977,0.775064,0.705043,0.654841,0.617631,0.588867,0.565705,0.546375,0.529754,0.515106,0.501939,0.489911,0.478778,0.468364,0.458538,0.4492,0.440274,0.4317,0.423432,0.415432,0.40767,0.40012,0.392764,0.385584,0.378566,0.371699,0.364972,0.358378,0.351909,0.345558,0.339322,0.333195,0.327173,0.321252,0.31543,0.309704,0.304071,0.298529,0.293076,0.28771,0.282429,0.277233,0.272119,0.267086,0.262133,0.257258,0.252461,0.24774,0.243095,0.238523,0.234025,0.229598,0.225243,0.220958,0.216742,0.212595,0.208515,0.204501,0.200553,0.196669,0.192849,0.189092,0.185396,0.181762,0.178188,0.174672,0.171216,0.167816,0.164473,0.161186,0.157953,0.154775,0.151649,0.148576,0.145554,0.142582,0.13966,0.136787,0.133962,0.131183,0.128451,0.125765,0.123123,0.120525,0.11797,0.115457,0.112986,0.110555,0.108164,0.105812,0.103499,0.101223,0.098984,0.096781,0.0946135,0.0924805,0.0903815,0.0883156,0.0862823,0.0842808,0.0823103,0.0803704,0.0784601,0.076579,0.0747263,0.0729014,0.0711037,0.0693324,0.067587,0.0658669,0.0641714,0.0625,0.0608519,0.0592267,0.0576237,0.0560424,0.0544822,0.0529425,0.0514227,0.0499224,0.0484408,0.0469776,0.0455321,0.0441038,0.0426922,0.0412968,0.039917,0.0385524,0.0372024,0.0358664,0.0345441,0.033235,0.0319384,0.030654,0.0293812,0.0281196,0.0268688,0.0256281,0.0243972,0.0231756,0.0219628,0.0207584,0.0195619,0.0183729,0.0171909,0.0160154,0.014846,0.0136823,0.0125238,0.0113702,0.0102208,0.00907535,0.00793336,0.00679441,0.00565804,0.00452384,0.00339137,0.0022602,0.00112988,0
1,0.904871,0.822701,0.756687,0.704832,0.663892,0.630972,0.603876,0.581036,0.561353,0.544053,0.528586,0.514556,0.50167,0.489714,0.47852,0.467964,0.457947,0.44839,0.439232,0.430422,0.42192,0.413694,0.405714,0.397958,0.390406,0.383044,0.375856,0.368831,0.361958,0.35523,0.348638,0.342176,0.335838,0.329619,0.323514,0.31752,0.311632,0.305848,0.300165,0.29458,0.28909,0.283693,0.278388,0.273172,0.268043,0.263,0.258041,0.253165,0.24837,0.243655,0.239018,0.234458,0.229974,0.225565,0.221229,0.216966,0.212774,0.208652,0.204599,0.200614,0.196696,0.192843,0.189055,0.185331,0.18167,0.17807,0.174531,0.171052,0.167632,0.164269,0.160963,0.157713,0.154518,0.151377,0.148289,0.145253,0.142269,0.139334,0.13645,0.133613,0.130825,0.128083,0.125387,0.122736,0.120129,0.117566,0.115045,0.112566,0.110128,0.10773,0.105371,0.103051,0.100769,0.0985235,0.0963143,0.0941406,0.0920017,0.0898967,0.087825,0.0857858,0.0837785,0.0818023,0.0798565,0.0779404,0.0760535,0.0741949,0.0723641,0.0705603,0.068783,0.0670315,0.0653051,0.0636033,0.0619254,0.0602708,0.0586389,0.0570291,0.0554408,0.0538734,0.0523264,0.0507992,0.0492912,0.0478019,0.0463306,0.044877,0.0434403,0.0420201,0.0406159,0.0392271,0.0378532,0.0364937,0.0351481,0.0338158,0.0324964,0.0311894,0.0298943,0.0286106,0.0273377,0.0260753,0.0248228,0.0235798,0.0223458,0.0211203,0.0199029,0.0186931,0.0174904,0.0162944,0.0151047,0.0139207,0.012742,0.0115682,0.0103988,0.00923338,0.0080715,0.00691271,0.00575655,0.0046026,0.00345041,0.00229954,0.00114955,0
1,0.923806,0.854182,0.794172,0.743906,0.702133,0.667252,0.63779,0.612541,0.59057,0.571166,0.553796,0.538055,0.523635,0.510299,0.497866,0.48619,0.475159,0.464681,0.454682,0.445104,0.435897,0.42702,0.418439,0.410127,0.402058,0.394214,0.386577,0.379131,0.371864,0.364765,0.357824,0.351033,0.344385,0.337871,0.331488,0.325229,0.319091,0.313068,0.307157,0.301354,0.295657,0.290062,0.284567,0.27917,0.273867,0.268657,0.263538,0.258508,0.253565,0.248708,0.243934,0.239242,0.234631,0.230098,0.225644,0.221266,0.216963,0.212734,0.208577,0.204492,0.200476,0.19653,0.192651,0.188838,0.185091,0.181408,0.177788,0.17423,0.170733,0.167296,0.163918,0.160597,0.157334,0.154126,0.150973,0.147874,0.144827,0.141833,0.138889,0.135996,0.133151,0.130355,0.127605,0.124902,0.122245,0.119632,0.117063,0.114536,0.112052,0.109608,0.107205,0.104842,0.102517,0.10023,0.0979797,0.0957661,0.0935879,0.0914445,0.0893352,0.0872591,0.0852155,0.0832038,0.0812231,0.0792729,0.0773523,0.0754607,0.0735975,0.0717619,0.0699533,0.068171,0.0664144,0.0646828,0.0629756,0.0612922,0.059632,0.0579942,0.0563785,0.0547841,0.0532104,0.0516569,0.050123,0.0486081,0.0471117,0.0456331,0.0441719,0.0427275,0.0412994,0.039887,0.0384897,0.0371071,0.0357387,0.0343838,0.0330421,0.031713,0.030396,0.0290906,0.0277963,0.0265126,0.025239,0.0239751,0.0227203,0.0214742,0.0202364,0.0190062,0.0177834,0.0165673,0.0153576,0.0141537,0.0129553,0.0117618,0.0105728,0.0093879,0.00820656,0.00702837,0.00585287,0.00467961,0.00350814,0.00233801,0.00116878,0
1,0.936171,0.87605,0.821914,0.774489,0.733481,0.698114,0.667492,0.640769,0.617218,0.596247,0.577378,0.560233,0.544514,0.529983,0.516453,0.503772,0.491818,0.480492,0.469713,0.459415,0.449543,0.440049,0.430896,0.422051,0.413486,0.405178,0.397106,0.389252,0.381602,0.374142,0.366861,0.359748,0.352795,0.345994,0.339337,0.332819,0.326433,0.320175,0.31404,0.308024,0.302122,0.296332,0.29065,0.285073,0.279599,0.274224,0.268947,0.263765,0.258675,0.253677,0.248767,0.243945,0.239208,0.234554,0.229983,0.225491,0.221079,0.216744,0.212485,0.2083,0.204188,0.200149,0.196179,0.192279,0.188447,0.184682,0.180982,0.177346,0.173774,0.170264,0.166814,0.163424,0.160093,0.15682,0.153603,0.150441,0.147334,0.14428,0.141279,0.138329,0.135429,0.132579,0.129778,0.127024,0.124316,0.121655,0.119038,0.116465,0.113934,0.111446,0.109,0.106594,0.104227,0.101899,0.0996089,0.097356,0.0951395,0.0929584,0.0908121,0.0886998,0.0866208,0.0845742,0.0825594,0.0805756,0.0786222,0.0766983,0.0748033,0.0729365,0.0710972,0.0692848,0.0674986,0.0657379,0.0640021,0.0622905,0.0606025,0.0589375,0.0572949,0.055674,0.0540742,0.052495,0.0509358,0.0493959,0.0478748,0.046372,0.0448868,0.0434187,0.0419672,0.0405316,0.0391116,0.0377064,0.0363157,0.0349388,0.0335752,0.0322245,0.0308861,0.0295595,0.0282442,0.0269398,0.0256456,0.0243612,0.0230861,0.0218199,0.0205621,0.0193121,0.0180695,0.0168338,0.0156046,0.0143814,0.0131636,0.0119509,0.0107428,0.00953882,0.00833849,0.00714135,0.00594695,0.00475482,0.00356452,0.00237559,0.00118757,0
1,0.944828,0.891932,0.842943,0.798656,0.759186,0.724232,0.693295,0.665823,0.641288,0.619225,0.599234,0.580985,0.564204,0.548667,0.534192,0.520627,0.507849,0.495756,0.484264,0.473301,0.462809,0.452738,0.443046,0.433696,0.424658,0.415906,0.407416,0.39917,0.39115,0.38334,0.375729,0.368304,0.361055,0.353972,0.347048,0.340276,0.333648,0.32716,0.320804,0.314578,0.308475,0.302493,0.296627,0.290874,0.28523,0.279693,0.27426,0.268928,0.263695,0.258557,0.253514,0.248563,0.243701,0.238928,0.234241,0.229638,0.225117,0.220678,0.216317,0.212035,0.207829,0.203697,0.199639,0.195653,0.191737,0.187891,0.184112,0.1804,0.176753,0.17317,0.169651,0.166193,0.162795,0.159457,0.156177,0.152954,0.149787,0.146675,0.143617,0.140612,0.137658,0.134756,0.131903,0.129098,0.126342,0.123632,0.120969,0.11835,0.115775,0.113243,0.110754,0.108306,0.105898,0.10353,0.101201,0.0989097,0.0966555,0.0944376,0.0922552,0.0901075,0.0879937,0.085913,0.0838648,0.0818482,0.0798625,0.077907,0.0759809,0.0740837,0.0722144,0.0703726,0.0685574,0.0667682,0.0650044,0.0632653,0.0615502,0.0598585,0.0581896,0.0565428,0.0549176,0.0533133,0.0517292,0.050165,0.0486198,0.0470932,0.0455846,0.0440934,0.042619,0.0411609,0.0397186,0.0382914,0.0368788,0.0354804,0.0340956,0.0327238,0.0313645,0.0300172,0.0286814,0.0273566,0.0260423,0.024738,0.0234432,0.0221573,0.0208799,0.0196106,0.0183487,0.0170939,0.0158457,0.0146035,0.0133669,0.0121355,0.0109087,0.00968611,0.00846723,0.0072516,0.00603875,0.00482822,0.00361955,0.00241226,0.0012059,0
1,0.951208,0.903908,0.859272,0.818005,0.780376,0.746333,0.715633,0.687939,0.662887,0.64013,0.61935,0.600269,0.58265,0.566291,0.55102,0.536694,0.523195,0.51042,0.498284,0.486716,0.475655,0.465049,0.454852,0.445028,0.435544,0.42637,0.417483,0.408862,0.400486,0.392341,0.384411,0.376683,0.369147,0.361792,0.354608,0.347588,0.340725,0.334011,0.32744,0.321008,0.314709,0.308538,0.302492,0.296565,0.290756,0.285059,0.279473,0.273993,0.268618,0.263344,0.258169,0.253091,0.248107,0.243216,0.238415,0.233701,0.229075,0.224532,0.220073,0.215694,0.211394,0.207173,0.203027,0.198956,0.194958,0.191032,0.187175,0.183388,0.179668,0.176015,0.172426,0.168901,0.165438,0.162036,0.158694,0.155411,0.152186,0.149017,0.145903,0.142843,0.139837,0.136882,0.133979,0.131125,0.128321,0.125564,0.122855,0.120191,0.117573,0.114998,0.112467,0.109978,0.10753,0.105123,0.102755,0.100426,0.0981354,0.0958814,0.0936636,0.0914812,0.0893334,0.0872195,0.0851385,0.0830898,0.0810727,0.0790863,0.0771299,0.0752028,0.0733043,0.0714337,0.0695902,0.0677732,0.0659821,0.064216,0.0624745,0.0607567,0.0590622,0.0573901,0.05574,0.0541112,0.052503,0.0509149,0.0493463,0.0477965,0.046265,0.0447513,0.0432546,0.0417745,0.0403104,0.0388617,0.0374279,0.0360085,0.0346029,0.0332105,0.0318309,0.0304634,0.0291077,0.0277631,0.0264292,0.0251054,0.0237912,0.0224862,0.0211898,0.0199015,0.0186209,0.0173475,0.0160807,0.0148201,0.0135651,0.0123154,0.0110704,0.00982968,0.00859273,0.00735907,0.00612824,0.00489977,0.00367318,0.002448,0.00122377,0
1,0.956095,0.91322,0.872231,0.833716,0.797979,0.765092,0.734966,0.707412,0.682192,0.659058,0.637766,0.618092,0.599837,0.582825,0.566902,0.551936,0.537816,0.524444,0.511737,0.499625,0.488046,0.476949,0.466287,0.456021,0.446118,0.436549,0.427286,0.418307,0.409593,0.401126,0.39289,0.384872,0.377059,0.369439,0.362004,0.354744,0.347651,0.340718,0.333938,0.327305,0.320814,0.314459,0.308236,0.30214,0.296168,0.290315,0.284578,0.278954,0.273439,0.268031,0.262727,0.257525,0.252421,0.247414,0.2425,0.237679,0.232948,0.228304,0.223747,0.219274,0.214882,0.210572,0.20634,0.202186,0.198107,0.194102,0.19017,0.186309,0.182517,0.178794,0.175137,0.171546,0.168019,0.164555,0.161153,0.157811,0.154528,0.151303,0.148134,0.145021,0.141963,0.138958,0.136005,0.133104,0.130252,0.12745,0.124695,0.121988,0.119326,0.11671,0.114138,0.111609,0.109122,0.106676,0.104271,0.101905,0.0995782,0.097289,0.0950366,0.0928204,0.0906394,0.0884929,0.0863801,0.0843001,0.0822522,0.0802356,0.0782496,0.0762934,0.0743663,0.0724676,0.0705966,0.0687525,0.0669346,0.0651424,0.063375,0.0616319,0.0599123,0.0582156,0.0565413,0.0548885,0.0532568,0.0516455,0.050054,0.0484816,0.0469278,0.045392,0.0438737,0.0423721,0.0408868,0.0394172,0.0379627,0.0365228,0.0350969,0.0336845,0.0322851,0.030898,0.0295228,0.0281589,0.0268059,0.0254631,0.0241302,0.0228065,0.0214916,0.0201849,0.018886,0.0175944,0.0163095,0.0150309,0.0137581,0.0124906,0.0112279,0.00996949,0.00871493,0.00746372,0.00621539,0.00496944,0.00372541,0.00248281,0.00124117,0
1,0.959952,0.920645,0.882718,0.846649,0.812731,0.781091,0.751728,0.72455,0.699412,0.676143,0.654563,0.634497,0.615782,0.598269,0.581826,0.566333,0.551689,0.537803,0.524596,0.512,0.499957,0.488413,0.477325,0.466652,0.45636,0.44642,0.436804,0.427488,0.418453,0.40968,0.401152,0.392855,0.384776,0.376903,0.369225,0.361733,0.354418,0.347272,0.340289,0.333461,0.326783,0.320248,0.313853,0.307592,0.30146,0.295455,0.289571,0.283805,0.278154,0.272615,0.267184,0.26186,0.256638,0.251517,0.246494,0.241567,0.236733,0.23199,0.227337,0.222771,0.21829,0.213892,0.209576,0.20534,0.201182,0.197101,0.193094,0.18916,0.185298,0.181507,0.177784,0.174128,0.170538,0.167013,0.163551,0.160151,0.156812,0.153532,0.15031,0.147145,0.144036,0.140981,0.13798,0.135032,0.132134,0.129287,0.126488,0.123738,0.121035,0.118378,0.115765,0.113197,0.110672,0.108189,0.105747,0.103346,0.100983,0.0986597,0.0963737,0.0941244,0.091911,0.0897328,0.0875888,0.0854783,0.0834004,0.0813544,0.0793395,0.077355,0.0754001,0.073474,0.0715761,0.0697055,0.0678617,0.0660439,0.0642513,0.0624835,0.0607395,0.0590189,0.0573209,0.0556449,0.0539902,0.0523563,0.0507425,0.0491481,0.0475727,0.0460155,0.0444759,0.0429535,0.0414476,0.0399576,0.038483,0.0370232,0.0355776,0.0341457,0.0327269,0.0313207,0.0299266,0.0285439,0.0271723,0.0258111,0.0244599,0.023118,0.0217851,0.0204605,0.0191439,0.0178346,0.0165321,0.015236,0.0139458,0.012661,0.0113811,0.0101055,0.00883379,0.00756551,0.00630015,0.00503721,0.00377621,0.00251667,0.00125809,0
